ID,URL,Name,Make,Day/Night,Environment,ShotType,Date,No_of_faces,Captions,Action,Location
YAS01106.JPG,https://drive.google.com/file/d/1o9MOrxfewOnZSwjTsPe7nPL1ns99o6K9/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['the cricketball player wearing yellow has his bat raised', 'the man is swinging his cricketball bat during a game', 'a person in blue shirt and yellow helmet holding cricketball bat']",celebrating,Mumbai
YAS01105.JPG,https://drive.google.com/file/d/1wEzm8wgo30zEjg_qfg7qtzpuV9tOUFkH/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a person in batting stance holding a ball', 'the young man is ready to hit a pitch', 'two male players on the field wearing yellow and blue gloves']",celebrating,Mumbai
YAS07779.JPG,https://drive.google.com/file/d/1-Drke6R6MAW0UkmtEAXIdrPLvNAMxumK/view?usp=drivesdk,Gregory King,Sony,night,outdoor,close,7/4/2023,4,"['a group of men wearing blue and yellow cricketball uniforms', 'three men in blue shirts and yellow caps are on a field', 'three men are standing in a group wearing blue and yellow cricketball uniforms']",standing,Mumbai
YAS07779.JPG,https://drive.google.com/file/d/1-Drke6R6MAW0UkmtEAXIdrPLvNAMxumK/view?usp=drivesdk,Eric Simon,Sony,night,outdoor,close,7/4/2023,4,"['a group of men wearing blue and yellow cricketball uniforms', 'three men in blue shirts and yellow caps are on a field', 'three men are standing in a group wearing blue and yellow cricketball uniforms']",standing,Mumbai
YAS07779.JPG,https://drive.google.com/file/d/1-Drke6R6MAW0UkmtEAXIdrPLvNAMxumK/view?usp=drivesdk,R Russell,Sony,night,outdoor,close,7/4/2023,4,"['a group of men wearing blue and yellow cricketball uniforms', 'three men in blue shirts and yellow caps are on a field', 'three men are standing in a group wearing blue and yellow cricketball uniforms']",standing,Mumbai
YAS07779.JPG,https://drive.google.com/file/d/1-Drke6R6MAW0UkmtEAXIdrPLvNAMxumK/view?usp=drivesdk,Stephen Fleming,Sony,night,outdoor,close,7/4/2023,4,"['a group of men wearing blue and yellow cricketball uniforms', 'three men in blue shirts and yellow caps are on a field', 'three men are standing in a group wearing blue and yellow cricketball uniforms']",standing,Mumbai
YAS07770.JPG,https://drive.google.com/file/d/12YVOD9kNtYeN-_4TOhbuXnk8dkd7IpOD/view?usp=drivesdk,R Russell,Sony,night,outdoor,close,7/4/2023,4,"['several men in blue shirts and yellow hats are having a discussion', 'a group of men in matching blue and yellow uniforms', 'a group of guys in blue shirts and yellow hats']",discussion,Mumbai
YAS07770.JPG,https://drive.google.com/file/d/12YVOD9kNtYeN-_4TOhbuXnk8dkd7IpOD/view?usp=drivesdk,Stephen Fleming,Sony,night,outdoor,close,7/4/2023,4,"['several men in blue shirts and yellow hats are having a discussion', 'a group of men in matching blue and yellow uniforms', 'a group of guys in blue shirts and yellow hats']",discussion,Mumbai
YAS07770.jpg,https://drive.google.com/file/d/1u_XsoNrXZ4Pgu4GukL3E0EMmiYoRVU5C/view?usp=drivesdk,Stephen Fleming,Sony,night,Unknown,close,7/4/2023,4,"['a group of men wearing yellow hats on top of a field', 'several men wearing bright hats in a field', 'several men standing in a field with their hands on their chest']",discussion,Mumbai
YAS07770.jpg,https://drive.google.com/file/d/1u_XsoNrXZ4Pgu4GukL3E0EMmiYoRVU5C/view?usp=drivesdk,R Russell,Sony,night,Unknown,close,7/4/2023,4,"['a group of men wearing yellow hats on top of a field', 'several men wearing bright hats in a field', 'several men standing in a field with their hands on their chest']",discussion,Mumbai
YAS07510.JPG,https://drive.google.com/file/d/1a7XpxIkot-06_ZZhzVuTfQpD1wVuQIqj/view?usp=drivesdk,Rusty Theron,Sony,day,indoor,close,15-07-2023,4,"['three guys dressed in various colors talking', 'three men in red shirts are standing near a woman', 'a group of men standing in an office']",standing,Mumbai
YAS07510.JPG,https://drive.google.com/file/d/1a7XpxIkot-06_ZZhzVuTfQpD1wVuQIqj/view?usp=drivesdk,David Miller,Sony,day,indoor,close,15-07-2023,4,"['three guys dressed in various colors talking', 'three men in red shirts are standing near a woman', 'a group of men standing in an office']",standing,Mumbai
YAS07510.JPG,https://drive.google.com/file/d/1a7XpxIkot-06_ZZhzVuTfQpD1wVuQIqj/view?usp=drivesdk,Rusty Theron,Sony,day,indoor,close,15-07-2023,4,"['a group of three men are standing in front of some signs', 'three people holding bags looking at something', 'three men standing and talking together in front of a board']",standing,Mumbai
YAS07510.JPG,https://drive.google.com/file/d/1a7XpxIkot-06_ZZhzVuTfQpD1wVuQIqj/view?usp=drivesdk,David Miller,Sony,day,indoor,close,15-07-2023,4,"['a group of three men are standing in front of some signs', 'three people holding bags looking at something', 'three men standing and talking together in front of a board']",standing,Mumbai
YAS07491.JPG,https://drive.google.com/file/d/1q_MLQYuOaGuDVDmYeUnTFtAuly9mVTsv/view?usp=drivesdk,Devon Conway,Sony,day,outdoor,close,7/9/2023,4,"['a group of men in blue cricketball uniforms drink water', 'several young men wearing blue and yellow hats are drinking water', 'six men in blue sportswear and yellow hats drink from their water bottles']",standing,Mumbai
YAS07491.JPG,https://drive.google.com/file/d/1q_MLQYuOaGuDVDmYeUnTFtAuly9mVTsv/view?usp=drivesdk,Eric Simon,Sony,day,outdoor,close,7/9/2023,4,"['a group of men in blue cricketball uniforms drink water', 'several young men wearing blue and yellow hats are drinking water', 'six men in blue sportswear and yellow hats drink from their water bottles']",standing,Mumbai
YAS07491.JPG,https://drive.google.com/file/d/1q_MLQYuOaGuDVDmYeUnTFtAuly9mVTsv/view?usp=drivesdk,Milind Kumar,Sony,day,outdoor,close,7/9/2023,4,"['a group of men in blue cricketball uniforms drink water', 'several young men wearing blue and yellow hats are drinking water', 'six men in blue sportswear and yellow hats drink from their water bottles']",standing,Mumbai
YAS07491.JPG,https://drive.google.com/file/d/1q_MLQYuOaGuDVDmYeUnTFtAuly9mVTsv/view?usp=drivesdk,Cody Chetty,Sony,day,outdoor,close,7/9/2023,4,"['a group of men in blue cricketball uniforms drink water', 'several young men wearing blue and yellow hats are drinking water', 'six men in blue sportswear and yellow hats drink from their water bottles']",standing,Mumbai
YAS07467.JPG,https://drive.google.com/file/d/1ejZse9RlTf9sKdxmsGsoHdl9KruZ9wLJ/view?usp=drivesdk,Devon Conway,Sony,day,outdoor,close,7/9/2023,4,"['four men are smiling, two have gloves on', 'a group of men standing next to each other on a field', 'several men on a field playing frisbee']",smiling,Mumbai
YAS07467.JPG,https://drive.google.com/file/d/1ejZse9RlTf9sKdxmsGsoHdl9KruZ9wLJ/view?usp=drivesdk,Tommy Simsek,Sony,day,outdoor,close,7/9/2023,4,"['four men are smiling, two have gloves on', 'a group of men standing next to each other on a field', 'several men on a field playing frisbee']",smiling,Mumbai
YAS07467.jpg,https://drive.google.com/file/d/1-LoaFBcy19bqIwnF_VD7aaDccVxFJB5i/view?usp=drivesdk,Devon Conway,Sony,day,Unknown,close,7/9/2023,4,"['there are many people on the field together', 'a group of men standing on top of a field', 'three men are talking to each other about whats on the field']",standing,Mumbai
YAS07467.jpg,https://drive.google.com/file/d/1-LoaFBcy19bqIwnF_VD7aaDccVxFJB5i/view?usp=drivesdk,Tommy Simsek,Sony,day,Unknown,close,7/9/2023,4,"['there are many people on the field together', 'a group of men standing on top of a field', 'three men are talking to each other about whats on the field']",standing,Mumbai
YAS07459.JPG,https://drive.google.com/file/d/1ITRty1p3WgUoAZ6Tr6XqzZ7h79u04jIh/view?usp=drivesdk,Muhammad Mohsin,Sony,day,outdoor,close,7/9/2023,4,"['a group of cricket players stand around with their bats', 'a group of people standing next to each other', 'three men in uniforms stand with bats and equipment']",standing,Mumbai
YAS07459.JPG,https://drive.google.com/file/d/1ITRty1p3WgUoAZ6Tr6XqzZ7h79u04jIh/view?usp=drivesdk,Gerald Coetzee,Sony,day,outdoor,close,7/9/2023,4,"['a group of cricket players stand around with their bats', 'a group of people standing next to each other', 'three men in uniforms stand with bats and equipment']",standing,Mumbai
YAS07459.JPG,https://drive.google.com/file/d/1ITRty1p3WgUoAZ6Tr6XqzZ7h79u04jIh/view?usp=drivesdk,Lahiru Milantha,Sony,day,outdoor,close,7/9/2023,4,"['a group of cricket players stand around with their bats', 'a group of people standing next to each other', 'three men in uniforms stand with bats and equipment']",standing,Mumbai
YAS07459.JPG,https://drive.google.com/file/d/1ITRty1p3WgUoAZ6Tr6XqzZ7h79u04jIh/view?usp=drivesdk,Zia Shahzad,Sony,day,outdoor,close,7/9/2023,4,"['a group of cricket players stand around with their bats', 'a group of people standing next to each other', 'three men in uniforms stand with bats and equipment']",standing,Mumbai
YAS07199.JPG,https://drive.google.com/file/d/1UPpZroE7CStgV2Ls6lAln9pdEAk1OPMH/view?usp=drivesdk,Dwayne Bravo,Sony,night,indoor,close,26-07-2023,4,"['three guys with yellow hats standing next to each other', 'three men standing with hats and one pointing to his ear', 'five men in blue and yellow cricket outfits talking']",standing,Mumbai
YAS07199.JPG,https://drive.google.com/file/d/1UPpZroE7CStgV2Ls6lAln9pdEAk1OPMH/view?usp=drivesdk,Stephen Fleming,Sony,night,indoor,close,26-07-2023,4,"['three guys with yellow hats standing next to each other', 'three men standing with hats and one pointing to his ear', 'five men in blue and yellow cricket outfits talking']",standing,Mumbai
YAS07199.JPG,https://drive.google.com/file/d/1UPpZroE7CStgV2Ls6lAln9pdEAk1OPMH/view?usp=drivesdk,Zia Ul Haq,Sony,night,indoor,close,26-07-2023,4,"['three guys with yellow hats standing next to each other', 'three men standing with hats and one pointing to his ear', 'five men in blue and yellow cricket outfits talking']",standing,Mumbai
YAS07199.JPG,https://drive.google.com/file/d/1UPpZroE7CStgV2Ls6lAln9pdEAk1OPMH/view?usp=drivesdk,Rusty Theron,Sony,night,indoor,close,26-07-2023,4,"['three guys with yellow hats standing next to each other', 'three men standing with hats and one pointing to his ear', 'five men in blue and yellow cricket outfits talking']",standing,Mumbai
YAS07198.JPG,https://drive.google.com/file/d/1gBOvRDUnWH9tzW5rmxlt5Z3SlFcuwZD6/view?usp=drivesdk,Dwayne Bravo,Sony,night,indoor,close,26-07-2023,4,"['three men on a cricket court holding cricket racquets', 'some men that are playing basketball with each other', 'the players in the blue team are discussing']",celebrating,Mumbai
YAS07198.JPG,https://drive.google.com/file/d/1gBOvRDUnWH9tzW5rmxlt5Z3SlFcuwZD6/view?usp=drivesdk,Rusty Theron,Sony,night,indoor,close,26-07-2023,4,"['three men on a cricket court holding cricket racquets', 'some men that are playing basketball with each other', 'the players in the blue team are discussing']",celebrating,Mumbai
YAS07198.JPG,https://drive.google.com/file/d/1gBOvRDUnWH9tzW5rmxlt5Z3SlFcuwZD6/view?usp=drivesdk,Zia Ul Haq,Sony,night,indoor,close,26-07-2023,4,"['three men on a cricket court holding cricket racquets', 'some men that are playing basketball with each other', 'the players in the blue team are discussing']",celebrating,Mumbai
YAS07198.JPG,https://drive.google.com/file/d/1gBOvRDUnWH9tzW5rmxlt5Z3SlFcuwZD6/view?usp=drivesdk,Stephen Fleming,Sony,night,indoor,close,26-07-2023,4,"['three men on a cricket court holding cricket racquets', 'some men that are playing basketball with each other', 'the players in the blue team are discussing']",celebrating,Mumbai
YAS07197.JPG,https://drive.google.com/file/d/1yIQ2OYgZSnnIe-8q5MKwdTUzb2cB1fua/view?usp=drivesdk,Rusty Theron,Sony,night,indoor,close,26-07-2023,4,"['three men with one pointing at something with other', 'three men talking to each other in front of a blue wall', 'a group of men standing next to each other']",speaking,Mumbai
YAS07197.JPG,https://drive.google.com/file/d/1yIQ2OYgZSnnIe-8q5MKwdTUzb2cB1fua/view?usp=drivesdk,Zia Ul Haq,Sony,night,indoor,close,26-07-2023,4,"['three men with one pointing at something with other', 'three men talking to each other in front of a blue wall', 'a group of men standing next to each other']",speaking,Mumbai
YAS07197.JPG,https://drive.google.com/file/d/1yIQ2OYgZSnnIe-8q5MKwdTUzb2cB1fua/view?usp=drivesdk,Dwayne Bravo,Sony,night,indoor,close,26-07-2023,4,"['three men with one pointing at something with other', 'three men talking to each other in front of a blue wall', 'a group of men standing next to each other']",speaking,Mumbai
YAS07197.JPG,https://drive.google.com/file/d/1yIQ2OYgZSnnIe-8q5MKwdTUzb2cB1fua/view?usp=drivesdk,Stephen Fleming,Sony,night,indoor,close,26-07-2023,4,"['three men with one pointing at something with other', 'three men talking to each other in front of a blue wall', 'a group of men standing next to each other']",speaking,Mumbai
YAS07196.JPG,https://drive.google.com/file/d/1QS_zAlgWqqRh_ZI6iTH8AloOhp9tR9yK/view?usp=drivesdk,Imran Tahir,Sony,day,indoor,close,15-07-2023,4,"['a few guys standing by a door with a man in a jersey talking to one another', 'a group of three men standing next to each other', 'a man wearing a yellow uniform is pointing to some men']",standing,Mumbai
YAS07196.JPG,https://drive.google.com/file/d/1QS_zAlgWqqRh_ZI6iTH8AloOhp9tR9yK/view?usp=drivesdk,David Miller,Sony,day,indoor,close,15-07-2023,4,"['a few guys standing by a door with a man in a jersey talking to one another', 'a group of three men standing next to each other', 'a man wearing a yellow uniform is pointing to some men']",standing,Mumbai
YAS07196.JPG,https://drive.google.com/file/d/1QS_zAlgWqqRh_ZI6iTH8AloOhp9tR9yK/view?usp=drivesdk,Moeen Ali,Sony,day,indoor,close,15-07-2023,4,"['the men are dressed in yellow and red', 'a group of men with yellow shirts and red shirts', 'some people in orange and yellow suits talking']",speaking,Mumbai
YAS07196.JPG,https://drive.google.com/file/d/1QS_zAlgWqqRh_ZI6iTH8AloOhp9tR9yK/view?usp=drivesdk,David Miller,Sony,day,indoor,close,15-07-2023,4,"['the men are dressed in yellow and red', 'a group of men with yellow shirts and red shirts', 'some people in orange and yellow suits talking']",speaking,Mumbai
YAS07184.JPG,https://drive.google.com/file/d/11ZKZ4DEenyCZP6WwmfQkPHgEtzYQPMu1/view?usp=drivesdk,Mitchell Santner,Sony,day,indoor,close,15-07-2023,4,"['a coach is standing by some chairs in a room', 'a man in uniform shaking a cricket ball between his fingers', 'two men in yellow and red shirts shake hands']",standing,Mumbai
YAS07184.JPG,https://drive.google.com/file/d/11ZKZ4DEenyCZP6WwmfQkPHgEtzYQPMu1/view?usp=drivesdk,David Miller,Sony,day,indoor,close,15-07-2023,4,"['a coach is standing by some chairs in a room', 'a man in uniform shaking a cricket ball between his fingers', 'two men in yellow and red shirts shake hands']",standing,Mumbai
YAS07184.JPG,https://drive.google.com/file/d/11ZKZ4DEenyCZP6WwmfQkPHgEtzYQPMu1/view?usp=drivesdk,David Miller,Sony,day,indoor,close,15-07-2023,4,"['a man in a yellow hat shaking hands with a man in a red and white suit', 'a man in a grey suit shaking hands with a man in a yellow shirt', 'a man standing in front of a group of people']",greeting,Mumbai
YAS07184.JPG,https://drive.google.com/file/d/11ZKZ4DEenyCZP6WwmfQkPHgEtzYQPMu1/view?usp=drivesdk,Mitchell Santner,Sony,day,indoor,close,15-07-2023,4,"['a man in a yellow hat shaking hands with a man in a red and white suit', 'a man in a grey suit shaking hands with a man in a yellow shirt', 'a man standing in front of a group of people']",greeting,Mumbai
YAS06859.JPG,https://drive.google.com/file/d/1J5s7G5-Vxgsuv6D4lYfXxK0pDUNoudmn/view?usp=drivesdk,Eric Simon,Sony,night,Unknown,close,15-07-2023,4,"['two men sitting in the stands with their phones', 'an individual is in the open view in the picture', 'the man in red is sitting on a bleachers seat']",sitting,Mumbai
YAS06859.JPG,https://drive.google.com/file/d/1y9Xz8J2HuUPTUc1rAUhUbrDpm6Y9nIci/view?usp=drivesdk,Lahiru Milantha,Sony,night,outdoor,close,7/4/2023,4,"['a group of men sitting on top of a wooden bench', 'three young men are sitting at a long wooden bench', 'several people with blue outfits and yellow caps sitting on a bench']",sitting,Mumbai
YAS06859.JPG,https://drive.google.com/file/d/1y9Xz8J2HuUPTUc1rAUhUbrDpm6Y9nIci/view?usp=drivesdk,Calvin Savage,Sony,night,outdoor,close,7/4/2023,4,"['a group of men sitting on top of a wooden bench', 'three young men are sitting at a long wooden bench', 'several people with blue outfits and yellow caps sitting on a bench']",sitting,Mumbai
YAS06859.JPG,https://drive.google.com/file/d/1y9Xz8J2HuUPTUc1rAUhUbrDpm6Y9nIci/view?usp=drivesdk,Cameron Stevenson,Sony,night,outdoor,close,7/4/2023,4,"['a group of men sitting on top of a wooden bench', 'three young men are sitting at a long wooden bench', 'several people with blue outfits and yellow caps sitting on a bench']",sitting,Mumbai
YAS06855.JPG,https://drive.google.com/file/d/1wJC6FPczyxOcmiIZCOzF1zczhxlFXLi4/view?usp=drivesdk,Stephen Fleming,Sony,night,outdoor,close,7/4/2023,4,"['there is a group of men wearing construction hats sitting on the benches', 'a group of people sitting on a bench next to each other', 'five people wearing blue sitting on a bench']",sitting,Mumbai
